name,name_modify,category,y_coord,x_coord,address_str,address_jibun,tel,num_site,area,area_bldg,available_ppl,parking,conv,safety,etc_bldg,time,price,tel_admin,admin,collect_date,admin_code,admin_name
백운계곡캠핑장,백운계곡캠핑장,야영장,35.29514712,127.8875776,경상남도 산청군 단성면 백운로51번길 220-16,경상남도 산청군 단성면 백운리 389-1,000-0000-0000,12,6666,106.42,48,20,"화장실,샤워실,취사장",대피소 등,,당일14:00~익일14:00,"성수기 40,000비수기 35,000",055-970-7214,경상남도 산청군 관광진흥과,2019-03-18,5450000,경상남도 산청군
W글램핑,W글램핑,야영장,35.39294957,127.8859668,경상남도 산청군 산청읍 웅석봉로 285번길 80-20,경상남도 산청군 산청읍 내리 741,055-974-3642,1,5556,185.29,60,15,"화장실,샤워실,취사장",대피소 등,글램핑14개,당일14:00~익일14:00,"성수기 199,000비수기 149,000",055-970-7214,경상남도 산청군 관광진흥과,2019-03-18,5450000,경상남도 산청군
휘림캠핑장,휘림캠핑장,야영장,35.32126718,127.9031092,경상남도 산청군 단성면 호암로 702-22,경상남도 산청군 단성면 운리 235,000-0000-0000,16,4404,170.65,64,20,"화장실,샤워실,취사장",대피소 등,,당일14:00~익일14:00,"성수기 45,000비수기 35,000",055-970-7214,경상남도 산청군 관광진흥과,2019-03-18,5450000,경상남도 산청군
산청별천지캠핑장,산청별천지캠핑장,야영장,35.33200856,127.8941748,경상남도 산청군 단성면 호암로701번길 139,경상남도 산청군 단성면 운리 90-12,000-0000-0000,12,2794,58.38,48,15,"화장실,샤워실,취사장",대피소 등,,당일14:00~익일14:00,"성수기 45,000비수기 35,000",055-970-7214,경상남도 산청군 관광진흥과,2019-03-18,5450000,경상남도 산청군
느티나무야영장,느티나무야영장,야영장,35.37146356,127.7817339,,경상남도 산청군 삼장면 유평리 233,000-0000-0000,16,2603,148.8,64,20,"화장실,샤워실,취사장",대피소 등,,당일14:00~익일14:00,"성수기 50,000비수기 30,000",055-970-7214,경상남도 산청군 관광진흥과,2019-03-18,5450000,경상남도 산청군
별헤는밤 캠핑장,별헤는밤캠핑장,야영장,35.38291364,127.9626656,경상남도 산청군 신안면 둔철산로 575-26,경상남도 산청군 신안면 안봉리 1045-9,055-973-6777,44,9850,243.85,176,44,"화장실,샤워실,취사장",대피소 등,,당일14:00~익일14:00,"성수기 40,000비수기 30,000",055-970-7214,경상남도 산청군 관광진흥과,2019-03-18,5450000,경상남도 산청군
지리산대경캠핑장,지리산대경캠핑장,야영장,35.2732014,127.7788039,경상남도 산청군 시천면 지리산대로 855,경상남도 산청군 시천면 동당리 577,000-0000-0000,30,6721,120.24,120,30,"화장실,샤워실,취사장",대피소 등,,당일14:00~익일14:00,"성수기 35,000비수기 30,000",055-970-7214,경상남도 산청군 관광진흥과,2019-03-18,5450000,경상남도 산청군
금헌힐링캠핑장,금헌힐링캠핑장,야영장,35.32504118,127.923755,경상남도 산청군 단성면 석대로281번길 229-19,경상남도 산청군 단성면 방목리 912-8,000-0000-0000,79,9118,399.3,316,79,"화장실,샤워실,취사장",대피소 등,,당일14:00~익일14:00,"35,000",055-970-7214,경상남도 산청군 관광진흥과,2019-03-18,5450000,경상남도 산청군
소막골야영장,소막골야영장,야영장,35.35078817,127.8157971,,경상남도 산청군 삼장면 평촌리 산118-1,055-972-7775,28,3500,64.63,112,28,"화장실, 취사장",대피소 등,,당일14:00~익일14:00,"성수기 9,000비수기 7,000",055-970-7214,경상남도 산청군 관광진흥과,2019-03-18,5450000,경상남도 산청군
중산리야영장,중산리야영장,야영장,35.30616925,127.7483114,경상남도 산청군 시천면 지리산대로 320-2,경상남도 산청군 시천면 중산리 634-4,055-972-7785,27,5977,106.8,108,178,"화장실, 취사장",대피소 등,,당일14:00~익일14:00,"성수기 7,000비수기 5,000",055-970-7214,경상남도 산청군 관광진흥과,2019-03-18,5450000,경상남도 산청군
청옥산깨비마을 야영장,청옥산깨비마을야영장,야영장,37.36782987,128.4853612,강원도 평창군 미탄면 수리재길 21,강원도 평창군 미탄면 회동리 619,033-334-5562,7,,177,50,20,"샤워실,화장실,개수대","소화기,방송시설",카라반3,14:00~익일12:00,"20,000~150,000 사이 카라반",033-330-2752,평창군청,2019-05-31,4280000,강원도 평창군
쪽빛하늘 캠핑장,쪽빛하늘캠핑장,야영장,37.623684,128.3511852,강원도 평창군 봉평면 흥정계곡길 20-5,강원도 평창군 봉평면 원길리 1066-5,033-335-2934,27,,0,120,200,"샤워실,화장실,개수대,족구장,놀이터,잔디밭","소화기, CCTV, 방송시설",해당없음,13:00~익일11:00,"비수기35,000준성수기45,0000/성수기55,000",033-330-2752,평창군청,2019-05-31,4280000,강원도 평창군
진부(오대산)관광농원,진부(오대산)관광농원,야영장,37.5555213,128.5671087,강원도 평창군 진부면 아차골길 34-15,강원도 평창군 진부면 수항리 376,033-333-7141,30,,175,120,30,"샤워실,화장실,개수대,잔디밭,족구장","소화기, CCTV, 방송시설",해당없음,13:00~익일12:00,"바닥 35,000 데크 45,000",033-330-2752,평창군청,2019-05-31,4280000,강원도 평창군
국립두타산자연휴양림,국립두타산자연휴양림,야영장,37.55979563,128.5760515,강원도 평창군 진부면 아차골길 132,강원도 평창군 진부면 수항리 산10,033-334-8815,25,,0,100,15,"샤워실,화장실,개수대","소화기,방송시설",해당없음,15:00~익일12:00,"주중6,000 주말7,500(주차장,입장료 별도)",033-330-2752,평창군청,2019-05-31,4280000,강원도 평창군
솔잎오토캠핑장,솔잎오토캠핑장,야영장,37.6554981,128.330775,강원도 평창군 봉평면 흥정계곡2길 75,강원도 평창군 봉평면 흥정리 179-1,033-336-6206,23,,35,60,23,"샤워실,화장실,개수대","소화기, CCTV",해당없음,14:00~익일11:00,"비수기30,000원 성수기45,000원",033-330-2752,평창군청,2019-05-31,4280000,강원도 평창군
꿈의대화캠핑장,꿈의대화캠핑장,야영장,37.5015933,128.4623951,,강원도 평창군 대화면 대화리 1150-1,033-334-2277,29,,73.82,100,120,"샤워실,화장실,개수대,족구장,농구장,풋살장","소화기, CCTV, 대피용공간, 방송시설",해당없음,14:00~익일11:00,"eps동 성수기60,000/비수기40,000고정식 데크 성수기40,000/비수기30,000",033-330-2752,평창군청,2019-05-31,4280000,강원도 평창군
별따기캠핑장,별따기캠핑장,야영장,37.64819321,128.3286751,강원도 평창군 봉평면 흥정계곡3길 60,강원도 평창군 봉평면 흥정계곡3길 60,000-0000-0000,10,,87.05,50,10,"샤워실,화장실,개수대","소화기, 대피용공간",해당없음,13:00~익일12:00,"성수기50,000비성수기30,000",033-330-2752,평창군청,2019-05-31,4280000,강원도 평창군
흥정계곡캠핑700,흥정계곡캠핑700,야영장,37.6518188,128.3137355,강원도 평창군 봉평면 흥정계곡4길 91,강원도 평창군 봉평면 흥정리 372,033-333-8600,40,,482.08,160,60,"샤워실,화잘실,개수대","소화기, CCTV, 대피용공간",해당없음,14:00~익일12:00,"35,000원",033-330-2752,평창군청,2019-05-31,4280000,강원도 평창군
계방산 오토캠핑장,계방산오토캠핑장,자동차야영장,37.7126287,128.4804926,강원도 평창군 용평면 이승복생가길 160,강원도 평창군 용평면 노동리 86,033-332-8829,58,,353.42,400,50,"계절매점,샤워실","소화기, 방송시설, CCTV",야외운동장 1,12:00~익일11:00,"30,000원",033-330-2752,평창군청,2019-05-31,4280000,강원도 평창군
대동제 상류 생태공원 오토캠핑장(야영장),대동제상류생태공원오토캠핑장(야영장),야영장,35.13633963,126.5094455,전라남도 함평군 신광면 덕일길 192-91,,061-320-2853,15,,,60,,취사장+화장실,X,,,,061-320-2853,함평군,2019-09-24,4960000,전라남도 함평군
함평군 돌머리캠핑장,함평군돌머리캠핑장,야영장,35.0863281,126.4402822,전라남도 함평군 함평읍 주포로 600-29,,061-320-1784,10,,,60,,취사장,X,,,,061-320-1784,함평군,2019-09-24,4960000,전라남도 함평군
석양마을주포캠핑장,석양마을주포캠핑장,야영장,35.09452788,126.4627319,전라남도 함평군 함평읍 주포로 403-6,,061-322-0922,20,,,80,,샤워실+화장실+취사실+어린이풀장+족구장+카페,X,,,,061-320-1784,함평군,2019-09-24,4960000,전라남도 함평군
함평자연생태공원캠핑장,함평자연생태공원캠핑장,야영장,35.13500123,126.505701,전라남도 함평군 대동면 학동로 1398-77,,061-320-2853,10,,,60,,X,X,,,,061-320-2853,함평군,2019-09-24,4960000,전라남도 함평군
함평나비마을서울캠핑장,함평나비마을서울캠핑장,야영장,35.03837633,126.4884945,전라남도 함평군 함평읍 함장로 730,,061-324-6251,21,,,126,,탁구장+바둑교실+관리실+화장실+샤워장,X,,,,061-320-1784,함평군,2019-09-24,4960000,전라남도 함평군
수덕 캠핑장,수덕캠핑장,야영장,36.67212982,126.647483,충청남도 예산군 덕산면 노곡길 15,,000-000-0000,29,5624,142,90,,상하수도시설+전기시설+화장실+취사시설+샤워실,소화기+확성기+안전게시물+대피공간+관리요원,,,,041-339-7303,예산군청,2019-09-26,4610000,충청남도 예산군
예산군예당관광지야영장,예산군예당관광지야영장,야영장,36.63801252,126.7994317,충청남도 예산군 응봉면 예당관광로 161,,041-339-8282,9,6740,136,50,,상하수도시설+화장실+취사시설,소화기+확성기+안전게시물+대피공간+관리요원,,,,041-339-7303,예산군청,2019-09-26,4610000,충청남도 예산군
예당관광지국민여가캠핑장,예당관광지국민여가캠핑장,자동차야영장,36.63661875,126.7980041,충청남도 예산군 응봉면 예당관광로 123,,041-339-8282,27,6797,257,108,,상하수도시설+전기시설+화장실+취사시설+샤워실,소화기+확성기+안전게시물+대피공간+관리요원,,,,041-339-7303,예산군청,2019-09-26,4610000,충청남도 예산군
피플앤독느티캠핑장,피플앤독느티캠핑장,야영장,36.6286368,126.8692124,충청남도 예산군 신양면 불원귀곡길 108,,041-331-3312,20,5171,285,80,,상하수도시설+전기시설+화장실+취사시설+샤워실,소화기+확성기+안전게시물+대피공간+관리요원,,,,041-339-7303,예산군청,2019-09-26,4610000,충청남도 예산군
주식회사 제이에스글로벌,주식회사제이에스글로벌,자동차야영장,36.69489717,126.6565637,충청남도 예산군 덕산면 온천단지3로 42-3,,041-337-7401,1,890,18,55,,상하수도시설+전기시설+화장실+취사시설+샤워실,소화기+확성기+안전게시물+대피공간+관리요원,,,,041-339-7303,예산군청,2019-09-26,4610000,충청남도 예산군
피플앤독힐링캠핑장,피플앤독힐링캠핑장,야영장,36.64531869,126.8725792,충청남도 예산군 신양면 귀곡동절길 28-1,,041-331-3312,3,1299,35,15,,상하수도시설+전기시설+화장실+취사시설+샤워실,소화기+확성기+안전게시물+대피공간+관리요원,,,,041-339-7303,예산군청,2019-09-26,4610000,충청남도 예산군
농업회사법인 주식회사 태신목장 예산지점,농업회사법인주식회사태신목장예산지점,야영장,36.80188596,126.708268,충청남도 예산군 고덕면 몽곡상몽길 373-7,,041-356-3154,29,4980,116,116,,상하수도시설+전기시설+화장실+취사시설+샤워실,소화기+확성기+안전게시물+대피공간+관리요원,,,,041-339-7303,예산군청,2019-09-26,4610000,충청남도 예산군
파인힐 캠프,파인힐캠프,야영장,36.64392482,126.6029129,충청남도 예산군 덕산면 외라2길 60-24,,000-000-0000,25,9990,118,100,,상하수도시설+전기시설+화장실+취사시설+샤워실,소화기+확성기+안전게시물+대피공간+관리요원,,,,041-339-7303,예산군청,2019-09-26,4610000,충청남도 예산군
솔밭관광농원야영장,솔밭관광농원야영장,야영장,36.839591,127.850733,충청북도 괴산군 괴산읍 능촌로5길 39,,043-833-3222,19,,,80,,화장실+샤워실+개수대+전기시설,소화기,,1일,,043-833-3222,민간,2019-04-30,4460000,충청북도 괴산군
가루실 캠프,가루실캠프,야영장,36.65623701,126.6436767,충청남도 예산군 덕산면 가루실길 229-23,,041-337-9613,21,3083,79,84,,상하수도시설+전기시설+화장실+취사시설+샤워실,소화기+확성기+안전게시물+대피공간+관리요원,,,,041-339-7303,예산군청,2019-09-26,4610000,충청남도 예산군
예산느티나무캠핑장,예산느티나무캠핑장,야영장,36.59693637,126.9099501,충청남도 예산군 신양면 차동송정길 2-71,,041-333-2442,50,5862,197,200,,상하수도시설+전기시설+화장실+취사시설+샤워실,소화기+확성기+안전게시물+대피공간+관리요원,,,,041-339-7303,예산군청,2019-09-26,4610000,충청남도 예산군
영덕고래불국민야영장,영덕고래불국민야영장,자동차야영장,36.56754828,129.4233277,경상북도 영덕군 병곡면 고래불로 12,경상북도 영덕군 병곡면 덕천리 1-42,054-730-6513,123,72002,1451,500,220,취사시설+샤워장,안전요원 배치+방송시설+소화기배치+구급약품비치,카라반+어린이 물놀이시설,13:00~13:00,"20,000~40,000",054-730-6513,영덕군시설관리사업소,2019-09-19,5180000,경상북도 영덕군
위정캠핑장,위정캠핑장,자동차야영장,36.54951626,129.3267312,경상북도 영덕군 창수면 영양창수로 3032-9,경상북도 영덕군 창수면 신기리 276(위정관공농원휴게소),054-732-6663,50,8700,582,160,50,취사장+샤워시설,대피소+소화기배치,천체망원경 비치,13:00~13:00,"20,000~30,000",054-732-6663,위정캠핑장,2019-09-19,5180000,경상북도 영덕군
등억알프스야영장,등억알프스야영장,자동차야영장,35.591911,129.096237,,울산광역시 울주군 상북면 등억알프스리 311,052-254-0301,48,41248,929.52,400,172,전기시설+화장실+취사시설+샤워실,소화기+소화전+확성기,카라반+물놀이시설+어린이 놀이시설,"야영데크:14:00~13:00, 카라반: 14:00~11:00",오토캠핑장:3만원+카라반:12~15만원,052-204-1755,울산광역시 울주군청,2019-09-18,6310000,울산광역시
작천정별빛야영장,작천정별빛야영장,자동차야영장,35.551646,129.095479,,울산광역시 울주군 상북면 등억알프스리 18-2,052-254-7720,65,44480,,258,70,전기시설+화장실+취사시설+샤워실,소화기+방송장비+안전게시물,잔디광장(피크닉장)+다목적광장,야영데크:14:00~13:00,오토캠핑장:1 ~ 2.5만원,052-204-1755,울산광역시 울주군청,2019-09-18,6310000,울산광역시
입화산참살이숲 야영장,입화산참살이숲야영장,자동차야영장,35.578739,129.2798866,울산광역시 중구 다운동 산47-1번지,,070-8282-6522,50,,,200,100,테크로드+전망대+방문자 안내소+취사장+화장실+음수대+샤워장,재난방송용 스피커+보안등+산불소화시설,산책로+탐방로+전시관+목공예실+산림교육센터+다목적운동장+어린이놀이터+물놀이장,,,052-290-4410,울산광역시 중구청,2019-09-18,6310000,울산광역시
